customer,quarter,purchase,order_quantity,crossbuy,ret_expense,ret_expense_sq
345,9,0,0,0,0,0
345,10,0,0,0,0,0
345,11,0,0,0,19.33,373.65
345,12,0,0,0,41.8,1747.24
346,1,1,365.11,2,0,0
346,2,1,479.85,5,0,0
346,3,1,394.51,3,0,0
346,4,1,273.03,1,0,0
346,5,1,311.3,1,25.96,673.92
346,6,1,314.76,1,34.18,1168.27
346,7,1,297.63,1,0,0
346,8,1,240.72,1,23.74,563.59
346,9,1,344.16,4,0,0
346,10,1,275.82,1,38.5,1482.25
346,11,1,239.5,1,0,0
346,12,1,218.94,1,4.93,24.3
347,1,1,167.83,1,43.06,1854.16
347,2,1,144.16,1,0,0
347,3,0,0,0,38.53,1484.56
347,4,0,0,0,0,0
347,5,0,0,0,51.23,2624.51
347,6,0,0,0,0,0
347,7,0,0,0,0,0
347,8,0,0,0,0,0
347,9,0,0,0,31.89,1016.97
347,10,0,0,0,34.7,1204.09
347,11,0,0,0,0,0
347,12,0,0,0,0,0
348,1,1,145.91,1,0,0
348,2,1,242.6,1,40.02,1601.6
348,3,1,284.48,2,0,0
348,4,1,393.23,2,0,0
348,5,1,263.67,5,17.28,298.6
348,6,1,243.22,1,27.11,734.95
348,7,1,266.87,1,0,0
348,8,1,377.68,2,9.16,83.91
348,9,1,498.85,2,0,0
348,10,1,330.33,4,57,3249
348,11,1,298.39,3,0,0
348,12,1,194.99,1,35.05,1228.5
349,1,1,105.38,1,0,0
349,2,1,129.83,1,0,0
349,3,1,261.4,3,0,0
349,4,1,327.85,2,0,0
349,5,1,430.49,2,36.2,1310.44
349,6,1,275.16,4,25.06,628
349,7,1,353.98,5,0,0
349,8,1,297.53,2,0,0
349,9,1,347.03,2,0,0
349,10,1,281.05,4,0,0
349,11,1,225.68,3,13.05,170.3
349,12,1,334.28,2,11.12,123.65
350,1,1,99.02,1,47.37,2243.92
350,2,1,124.36,1,0,0
350,3,1,163.87,1,0,0
350,4,1,245.54,4,0,0
350,5,1,284.74,3,10.21,104.24
350,6,1,203.81,4,0,0
350,7,1,299.95,1,13.72,188.24
350,8,1,431.07,5,27.26,743.11
350,9,1,528.61,2,0,0
350,10,1,260.27,2,52.47,2753.1
350,11,1,221.5,1,31.42,987.22
350,12,1,236.34,2,0,0
351,1,1,312.16,4,0,0
351,2,1,281.58,3,0,0
351,3,1,270.53,1,0,0
351,4,1,260.24,2,0,0
351,5,1,375.1,4,47.47,2253.4
351,6,1,325.03,2,46.24,2138.14
351,7,1,241.81,2,50.56,2556.31
351,8,1,206.78,2,56.31,3170.82
351,9,1,232.54,4,0,0
351,10,1,292.66,4,0,0
351,11,1,419.04,2,0,0
351,12,1,300.5,2,0,0
352,1,1,254.01,1,0,0
352,2,1,322.12,4,47.98,2302.08
352,3,1,230.29,1,8.59,73.79
352,4,0,0,0,0,0
352,5,0,0,0,0,0
352,6,0,0,0,0,0
352,7,0,0,0,0,0
352,8,0,0,0,0,0
352,9,0,0,0,44.75,2002.56
352,10,0,0,0,0,0
352,11,0,0,0,14.3,204.49
352,12,0,0,0,0,0
353,1,1,144.83,1,8.28,68.56
353,2,1,242.74,3,18.89,356.83
353,3,0,0,0,0,0
353,4,0,0,0,0,0
353,5,0,0,0,53.9,2905.21
353,6,0,0,0,24.34,592.44
353,7,0,0,0,0,0
353,8,0,0,0,24.08,579.85
353,9,0,0,0,0,0
353,10,0,0,0,0,0
353,11,0,0,0,0,0
353,12,0,0,0,49.97,2497
354,1,1,179.24,1,0,0
354,2,1,151.75,1,6.33,40.07
354,3,1,160.78,1,22.28,496.4
354,4,1,143.09,1,0,0
354,5,0,0,0,0,0
354,6,0,0,0,0,0
354,7,0,0,0,0,0
354,8,0,0,0,0,0
354,9,0,0,0,32.62,1064.06
354,10,0,0,0,12.91,166.67
354,11,0,0,0,0,0
354,12,0,0,0,25.04,627
355,1,1,173.68,1,16.96,287.64
355,2,0,0,0,30.88,953.57
355,3,0,0,0,0,0
355,4,0,0,0,5.95,35.4
355,5,0,0,0,0,0
355,6,0,0,0,0,0
355,7,1,102.3,1,0,0
355,8,1,117.43,1,0,0
355,9,1,184.46,1,51.99,2702.96
355,10,1,163.8,1,15.14,229.22
355,11,0,0,0,38.26,1463.83
355,12,0,0,0,0,0
356,1,1,179.69,1,0,0
356,2,0,0,0,0,0
356,3,0,0,0,0,0
356,4,0,0,0,0,0
356,5,0,0,0,0,0
356,6,0,0,0,0,0
356,7,0,0,0,48.69,2370.72
356,8,0,0,0,12.29,151.04
356,9,0,0,0,0,0
356,10,0,0,0,50.53,2553.28
356,11,0,0,0,0,0
356,12,0,0,0,0,0
357,1,1,281.95,4,11.3,127.69
357,2,1,241.69,2,0,0
357,3,1,233.94,4,0,0
357,4,1,326.29,3,0,0
357,5,1,264.97,1,0,0
357,6,1,400.55,3,0,0
357,7,1,241.49,2,0,0
357,8,1,209.48,5,42.98,1847.28
357,9,1,386.15,4,0,0
357,10,1,258.92,2,29.15,849.72
357,11,1,368.98,3,0,0
357,12,1,293.96,2,0,0
358,1,1,238.93,4,5.51,30.36
358,2,0,0,0,0,0
358,3,0,0,0,0,0
358,4,0,0,0,0,0
358,5,0,0,0,30.14,908.42
358,6,0,0,0,0,0
358,7,0,0,0,0,0
358,8,0,0,0,28.72,824.84
358,9,0,0,0,0,0
358,10,0,0,0,53.49,2861.18
358,11,0,0,0,0,0
358,12,1,98.8,1,21.79,474.8
359,1,1,282.84,1,0,0
359,2,1,221.03,1,0,0
359,3,1,208.97,1,9.69,93.9
359,4,1,278.32,4,0,0
359,5,1,393.59,1,0,0
359,6,0,0,0,48.52,2354.19
359,7,0,0,0,0,0
359,8,0,0,0,0,0
359,9,0,0,0,0,0
359,10,0,0,0,0,0
359,11,0,0,0,0,0
359,12,0,0,0,0,0
360,1,1,284.86,5,0,0
360,2,1,212.15,2,50.25,2525.06
360,3,1,255.11,2,52.35,2740.52
360,4,1,275.86,5,0,0
360,5,1,249.19,3,0,0
360,6,1,215,1,0,0
360,7,1,240.65,1,0,0
360,8,1,212.91,2,17.93,321.48
360,9,0,0,0,0,0
360,10,0,0,0,0,0
360,11,0,0,0,22.97,527.62
360,12,0,0,0,0,0
361,1,1,301.6,5,0,0
361,2,1,225.09,2,50.31,2531.1
361,3,1,239.11,2,0,0
361,4,1,340.94,3,0,0
361,5,1,273.7,2,0,0
361,6,0,0,0,0,0
361,7,0,0,0,0,0
361,8,0,0,0,0,0
361,9,1,95,1,0,0
361,10,1,193.76,1,0,0
361,11,0,0,0,0,0
361,12,0,0,0,47.66,2271.48
362,1,1,255.57,4,0,0
362,2,1,359.83,2,0,0
362,3,1,286.82,2,0,0
362,4,1,266.36,2,0,0
362,5,1,287.24,5,0,0
362,6,1,244.97,1,0,0
362,7,1,330.15,2,47.55,2261
362,8,1,463.62,4,0,0
362,9,1,335.05,2,23.44,549.43
362,10,1,331.23,5,0,0
362,11,1,276.81,2,0,0
362,12,1,225.95,1,0,0
363,1,1,246.21,1,0,0
363,2,1,204.11,1,7.42,55.06
363,3,0,0,0,47,2209
363,4,0,0,0,0,0
363,5,0,0,0,17.85,318.62
363,6,0,0,0,11.98,143.52
363,7,0,0,0,50,2500
363,8,0,0,0,0,0
363,9,0,0,0,0,0
363,10,0,0,0,44.62,1990.94
363,11,0,0,0,0,0
363,12,0,0,0,0,0
364,1,1,60.17,1,35.57,1265.22
364,2,0,0,0,0,0
364,3,0,0,0,0,0
364,4,0,0,0,0,0
364,5,1,121.13,1,11.98,143.52
364,6,1,253.24,2,0,0
364,7,1,269.78,4,0,0
364,8,1,272.6,2,0,0
364,9,1,240.3,2,0,0
364,10,1,370.81,4,0,0
364,11,1,303.9,2,37.09,1375.67
364,12,1,329.79,2,0,0
365,1,1,258.95,1,0,0
365,2,1,245.38,1,0,0
365,3,1,343.82,5,21.98,483.12
365,4,1,246.85,3,42.66,1819.88
365,5,0,0,0,18.08,326.89
365,6,0,0,0,0,0
365,7,1,122.58,1,0,0
365,8,0,0,0,0,0
365,9,0,0,0,0,0
365,10,0,0,0,11.22,125.89
365,11,0,0,0,0,0
365,12,0,0,0,0,0
366,1,1,217.83,1,0,0
366,2,1,279.68,1,0,0
366,3,1,402.11,2,29.86,891.62
366,4,1,350.43,2,6.06,36.72
366,5,1,311.88,4,8.04,64.64
366,6,1,307.56,2,0,0
366,7,1,414.22,2,45.97,2113.24
366,8,1,491.68,3,0,0
366,9,1,276.54,2,0,0
366,10,1,292.24,2,18.11,327.97
366,11,1,286.54,2,34.61,1197.85
366,12,1,237.85,1,14.3,204.49
367,1,1,222.27,1,53.09,2818.55
367,2,0,0,0,0,0
367,3,0,0,0,0,0
367,4,0,0,0,0,0
367,5,0,0,0,25.16,633.03
367,6,0,0,0,0,0
367,7,0,0,0,26.55,704.9
367,8,0,0,0,0,0
367,9,0,0,0,47.44,2250.55
367,10,0,0,0,59.32,3518.86
367,11,0,0,0,50.21,2521.04
367,12,0,0,0,0,0
368,1,1,209.36,3,53.41,2852.63
368,2,1,150.95,1,0,0
368,3,1,236.88,2,5.16,26.63
368,4,0,0,0,0,0
368,5,0,0,0,0,0
368,6,0,0,0,43.47,1889.64
368,7,0,0,0,0,0
368,8,0,0,0,0,0
368,9,0,0,0,0,0
368,10,1,166.49,5,0,0
368,11,1,184.8,2,28.78,828.29
368,12,1,257.87,3,0,0
369,1,1,88.99,1,48.1,2313.61
369,2,0,0,0,44.79,2006.14
369,3,0,0,0,0,0
369,4,0,0,0,0,0
369,5,0,0,0,0,0
369,6,0,0,0,44.26,1958.95
369,7,0,0,0,0,0
369,8,0,0,0,0,0
369,9,0,0,0,0,0
369,10,0,0,0,0,0
369,11,0,0,0,19.8,392.04
369,12,0,0,0,19.52,381.03
370,1,1,155.16,1,0,0
370,2,1,262.31,5,0,0
370,3,1,172.7,1,0,0
370,4,1,173.93,1,29.63,877.94
370,5,0,0,0,0,0
370,6,0,0,0,0,0
370,7,0,0,0,0,0
370,8,0,0,0,0,0
370,9,0,0,0,40.51,1641.06
370,10,0,0,0,0,0
370,11,0,0,0,0,0
370,12,0,0,0,0,0
371,1,1,158.49,1,0,0
371,2,1,287.83,1,0,0
371,3,1,325.44,2,36.83,1356.45
371,4,1,272.88,5,0,0
371,5,1,294.78,2,0,0
371,6,0,0,0,0,0
371,7,0,0,0,5.33,28.41
371,8,0,0,0,0,0
371,9,0,0,0,51.87,2690.5
371,10,0,0,0,0,0
371,11,0,0,0,17.04,290.36
371,12,0,0,0,30.82,949.87
372,1,1,123.07,1,41.25,1701.56
372,2,1,316.81,5,12.92,166.93
372,3,1,319.04,2,0,0
372,4,1,501.67,3,0,0
372,5,1,632.24,4,0,0
372,6,1,453.09,5,0,0
372,7,1,444.5,2,0,0
372,8,1,351.7,2,8.96,80.28
372,9,1,275.94,1,0,0
372,10,1,344.36,3,0,0
372,11,1,367.48,2,0,0
372,12,1,323.56,2,0,0
373,1,1,347.7,5,28.27,799.19
373,2,1,266.63,2,0,0
373,3,1,399.35,2,0,0
373,4,1,293.18,1,48,2304
373,5,1,429.3,4,9.15,83.72
373,6,1,294.65,3,0,0
373,7,1,427.97,2,0,0
373,8,1,263.85,4,35.16,1236.23
373,9,1,378.51,3,0,0
373,10,1,300.52,3,0,0
373,11,0,0,0,0,0
373,12,0,0,0,47.23,2230.67
374,1,1,211.55,1,14.96,223.8
374,2,1,199.33,1,0,0
374,3,0,0,0,50.2,2520.04
374,4,0,0,0,45.25,2047.56
374,5,0,0,0,7.79,60.68
374,6,0,0,0,0,0
374,7,1,135.91,1,4.31,18.58
374,8,0,0,0,42.75,1827.56
374,9,0,0,0,13.58,184.42
374,10,0,0,0,47.73,2278.15
374,11,0,0,0,0,0
374,12,0,0,0,10.99,120.78
375,1,1,240.25,3,0,0
375,2,1,331.83,2,0,0
375,3,1,247.63,2,0,0
375,4,1,353.96,2,0,0
375,5,1,438.86,3,0,0
375,6,1,262.9,2,0,0
375,7,0,0,0,5.28,27.88
375,8,1,82.87,1,0,0
375,9,0,0,0,0,0
375,10,0,0,0,0,0
375,11,0,0,0,0,0
375,12,0,0,0,53.04,2813.24
376,1,1,263.9,1,0,0
376,2,1,369.93,2,40.41,1632.97
376,3,1,433.92,2,50.99,2599.98
376,4,1,349.55,3,0,0
376,5,1,282.17,2,22.17,491.51
376,6,0,0,0,50.01,2501
376,7,0,0,0,12.79,163.58
376,8,0,0,0,0,0
376,9,0,0,0,0,0
376,10,1,161.03,1,14.19,201.36
376,11,0,0,0,0,0
376,12,0,0,0,0,0
377,1,1,101.23,1,0,0
377,2,0,0,0,25.11,630.51
377,3,0,0,0,0,0
377,4,0,0,0,0,0
377,5,0,0,0,21.64,468.29
377,6,0,0,0,0,0
377,7,0,0,0,0,0
377,8,0,0,0,0,0
377,9,0,0,0,0,0
377,10,0,0,0,0,0
377,11,0,0,0,0,0
377,12,0,0,0,0,0
378,1,1,150.55,1,0,0
378,2,1,313.71,3,33.99,1155.32
378,3,1,272.37,1,0,0
378,4,1,357.08,1,20.85,434.72
378,5,1,485.19,3,0,0
378,6,1,653.16,2,29.22,853.81
378,7,1,362.04,2,0,0
378,8,0,0,0,0,0
378,9,0,0,0,0,0
378,10,0,0,0,0,0
378,11,0,0,0,47.49,2255.3
378,12,0,0,0,0,0
379,1,1,389.43,2,0,0
379,2,1,233.33,3,49.33,2433.45
379,3,1,301.48,2,0,0
379,4,1,277.91,2,0,0
379,5,1,210.62,3,43.77,1915.81
379,6,1,228.23,1,0,0
379,7,0,0,0,52.03,2707.12
379,8,0,0,0,0,0
379,9,0,0,0,0,0
379,10,0,0,0,0,0
379,11,0,0,0,0,0
379,12,0,0,0,0,0
380,1,1,210.87,1,0,0
380,2,1,261.29,1,0,0
380,3,1,174.13,1,36.46,1329.33
380,4,1,219.88,1,22.75,517.56
380,5,1,206.05,1,28.23,796.93
380,6,1,219.67,1,0,0
380,7,1,225.62,1,33.69,1135.02
380,8,1,178.92,1,0,0
380,9,1,153.74,1,17.83,317.91
380,10,1,214.49,1,33.2,1102.24
380,11,1,244.11,1,0,0
380,12,1,311.68,1,37.25,1387.56
381,1,1,100.23,1,0,0
381,2,1,131.39,1,54.57,2977.88
381,3,1,154.86,1,0,0
381,4,1,227.64,2,0,0
381,5,0,0,0,0,0
381,6,0,0,0,0,0
381,7,0,0,0,45.07,2031.3
381,8,0,0,0,0,0
381,9,0,0,0,0,0
381,10,0,0,0,0,0
381,11,0,0,0,51.14,2615.3
381,12,0,0,0,0,0
382,1,1,185.32,1,0,0
382,2,0,0,0,0,0
382,3,0,0,0,0,0
382,4,0,0,0,0,0
382,5,0,0,0,0,0
382,6,0,0,0,0,0
382,7,0,0,0,0,0
382,8,0,0,0,25.31,640.6
382,9,0,0,0,0,0
382,10,1,86.7,1,22.53,507.6
382,11,1,192.35,1,0,0
382,12,1,235.84,1,13.52,182.79
383,1,1,126.69,1,0,0
383,2,1,213.63,2,0,0
383,3,1,225.06,1,41.21,1698.26
383,4,1,299.97,2,0,0
383,5,1,248.78,1,36.89,1360.87
383,6,1,238.16,1,29.77,886.25
383,7,1,324.6,1,0,0
383,8,1,425.02,4,5.94,35.28
383,9,1,360.63,5,0,0
383,10,1,247.76,4,18.04,325.44
383,11,1,277.3,5,22.38,500.86
383,12,1,206.73,1,0,0
384,1,1,327.31,4,24.95,622.5
384,2,1,293.62,2,38.46,1479.17
384,3,1,269.1,5,33.39,1114.89
384,4,1,183.69,2,0,0
384,5,1,213.2,1,0,0
384,6,0,0,0,0,0
384,7,0,0,0,38.14,1454.66
384,8,0,0,0,0,0
384,9,0,0,0,31.45,989.1
384,10,0,0,0,25.04,627
384,11,0,0,0,0,0
384,12,0,0,0,0,0
385,1,1,267.32,1,0,0
385,2,1,227.31,1,0,0
385,3,1,210.11,3,0,0
385,4,1,278.9,4,0,0
385,5,0,0,0,0,0
385,6,0,0,0,0,0
385,7,0,0,0,21.37,456.68
385,8,0,0,0,21.89,479.17
385,9,0,0,0,0,0
385,10,0,0,0,47.21,2228.78
385,11,0,0,0,0,0
385,12,0,0,0,0,0
386,1,1,111.55,1,0,0
386,2,1,171.72,1,0,0
386,3,0,0,0,0,0
386,4,0,0,0,0,0
386,5,0,0,0,0,0
386,6,1,61.08,1,0,0
386,7,0,0,0,0,0
386,8,0,0,0,49.69,2469.1
386,9,0,0,0,49.95,2495
386,10,0,0,0,28.63,819.68
386,11,0,0,0,29.17,850.89
386,12,0,0,0,39.4,1552.36
387,1,1,144.95,1,41.87,1753.1
387,2,1,300.01,2,0,0
387,3,1,442.82,3,0,0
387,4,1,612.81,3,10.49,110.04
387,5,1,350.97,5,0,0
387,6,1,289.09,2,0,0
387,7,1,263.31,4,0,0
387,8,1,318.97,3,0,0
387,9,1,420.41,2,0,0
387,10,1,544.12,4,0,0
387,11,1,309.04,2,0,0
387,12,1,439.26,2,0,0
388,1,1,249.76,2,53.12,2821.73
388,2,1,301.53,1,0,0
388,3,1,389.78,2,0,0
388,4,1,360.04,2,33.17,1100.25
388,5,1,246.87,2,0,0
388,6,1,232.67,3,0,0
388,7,1,223.21,1,0,0
388,8,1,175.42,1,0,0
388,9,1,232.01,1,29.75,885.06
388,10,1,331.21,2,0,0
388,11,1,241.93,2,0,0
388,12,1,213.82,1,0,0
389,1,1,224.65,1,0,0
389,2,1,350.63,3,12,144
389,3,1,434.99,2,0,0
389,4,1,315.46,5,0,0
389,5,1,255.67,1,0,0
389,6,0,0,0,38.41,1475.33
389,7,1,106.42,1,14.58,212.58
389,8,1,150.69,1,57.07,3256.98
389,9,1,235.69,1,0,0
389,10,1,178.5,1,0,0
389,11,0,0,0,0,0
389,12,0,0,0,0,0
390,1,1,265.27,1,0,0
390,2,1,261.91,3,0,0
390,3,0,0,0,8.13,66.1
390,4,1,139.05,1,12.12,146.89
390,5,1,324.9,2,25,625
390,6,1,355.28,2,0,0
390,7,1,250.7,1,0,0
390,8,1,270.6,1,0,0
390,9,0,0,0,0,0
390,10,0,0,0,0,0
390,11,0,0,0,0,0
390,12,0,0,0,0,0
391,1,1,247.37,1,0,0
391,2,1,289.88,3,51.21,2622.46
391,3,1,257.05,3,0,0
391,4,1,218.22,1,31.63,1000.46
391,5,1,186.47,1,0,0
391,6,1,188.67,4,0,0
391,7,1,184.57,1,0,0
391,8,0,0,0,55.15,3041.52
391,9,0,0,0,45.63,2082.1
391,10,0,0,0,49.2,2420.64
391,11,0,0,0,0,0
391,12,0,0,0,20.55,422.3
392,1,1,261.75,1,0,0
392,2,1,229.46,4,35.31,1246.8
392,3,0,0,0,45.94,2110.48
392,4,1,160.37,1,16.59,275.23
392,5,1,196.5,1,0,0
392,6,1,236.78,2,44.75,2002.56
392,7,1,226.23,5,0,0
392,8,1,339.44,2,0,0
392,9,1,429.2,2,37.11,1377.15
392,10,1,527.52,2,0,0
392,11,1,331.13,2,44.4,1971.36
392,12,1,282.81,5,0,0
393,1,1,76.59,1,52.54,2760.45
393,2,1,177.89,1,0,0
393,3,0,0,0,0,0
393,4,0,0,0,51.72,2674.96
393,5,0,0,0,22.01,484.44
393,6,0,0,0,0,0
393,7,0,0,0,0,0
393,8,0,0,0,0,0
393,9,0,0,0,23.76,564.54
393,10,0,0,0,50.95,2595.9
393,11,0,0,0,0,0
393,12,0,0,0,0,0
394,1,1,263.94,1,0,0
394,2,1,225.12,1,0,0
394,3,1,357.46,2,0,0
394,4,1,318.41,1,0,0
394,5,1,240.41,1,45.23,2045.75
394,6,1,277.09,1,0,0
394,7,1,194.09,1,50.56,2556.31
394,8,1,279.38,1,0,0
394,9,1,411.48,4,28.36,804.29
394,10,1,273.27,4,42.77,1829.27
394,11,0,0,0,0,0
394,12,0,0,0,40.61,1649.17
395,1,1,179.07,1,0,0
395,2,1,152.01,1,50.03,2503
395,3,1,147.98,1,0,0
395,4,1,224.34,1,0,0
395,5,1,182.8,1,0,0
395,6,1,181.62,1,0,0
395,7,1,184.71,1,33.1,1095.61
395,8,1,288.08,2,20.21,408.44
395,9,1,377.43,4,21.12,446.05
395,10,1,250.32,1,36.89,1360.87
395,11,1,264.25,1,0,0
395,12,0,0,0,47.88,2292.49
396,1,1,272.11,1,0,0
396,2,1,288.87,1,0,0
396,3,1,194.56,1,0,0
396,4,1,193.37,1,50.44,2544.19
396,5,1,176.82,1,0,0
396,6,0,0,0,0,0
396,7,0,0,0,0,0
396,8,0,0,0,25.67,658.95
396,9,0,0,0,0,0
396,10,0,0,0,0,0
396,11,0,0,0,55.11,3037.11
396,12,0,0,0,40.85,1668.72
397,1,1,107.62,1,0,0
397,2,0,0,0,0,0
397,3,0,0,0,0,0
397,4,0,0,0,0,0
397,5,0,0,0,34.77,1208.95
397,6,0,0,0,0,0
397,7,0,0,0,42.89,1839.55
397,8,0,0,0,0,0
397,9,0,0,0,0,0
397,10,0,0,0,31.97,1022.08
397,11,0,0,0,0,0
397,12,0,0,0,0,0
398,1,1,267.04,1,0,0
398,2,1,313.91,1,42.19,1780
398,3,1,201.33,1,0,0
398,4,1,148.74,1,0,0
398,5,0,0,0,0,0
398,6,0,0,0,8.39,70.39
398,7,0,0,0,0,0
398,8,0,0,0,0,0
398,9,0,0,0,0,0
398,10,0,0,0,0,0
398,11,0,0,0,0,0
398,12,0,0,0,0,0
399,1,1,271.46,4,0,0
399,2,1,402.75,2,0,0
399,3,1,296.42,4,0,0
399,4,1,215.69,1,0,0
399,5,1,351.86,2,0,0
399,6,1,283.55,2,49.47,2447.28
399,7,1,215.19,3,0,0
399,8,1,231.16,2,13.35,178.22
399,9,0,0,0,11.46,131.33
399,10,1,137.67,1,39.97,1597.6
399,11,0,0,0,21.54,463.97
399,12,0,0,0,12.82,164.35
400,1,1,120.57,1,0,0
400,2,1,181.03,1,0,0
400,3,0,0,0,0,0
400,4,0,0,0,0,0
400,5,0,0,0,25.88,669.77
400,6,0,0,0,50.44,2544.19
400,7,0,0,0,0,0
400,8,0,0,0,25.31,640.6
400,9,0,0,0,0,0
400,10,0,0,0,0,0
400,11,0,0,0,36.95,1365.3
400,12,0,0,0,0,0
401,1,1,212.97,1,0,0
401,2,1,162.11,1,16.78,281.57
401,3,0,0,0,17.5,306.25
401,4,0,0,0,57.5,3306.25
401,5,1,100.42,1,16.99,288.66
401,6,1,202,1,0,0
401,7,1,163.48,1,50.49,2549.24
401,8,1,156.6,1,0,0
401,9,1,233.75,4,3.7,13.69
401,10,1,237.17,1,23.87,569.78
401,11,1,338.22,4,0,0
401,12,1,298.78,1,16.02,256.64
402,1,1,216.67,1,0,0
402,2,1,319.75,2,0,0
402,3,1,448.6,2,0,0
402,4,1,530.58,2,0,0
402,5,1,372.8,3,0,0
402,6,1,320.4,5,0,0
402,7,1,367.17,2,0,0
402,8,1,449.07,5,32.74,1071.91
402,9,1,228.91,2,0,0
402,10,1,305.99,2,38.39,1473.79
402,11,1,281.59,2,33.5,1122.25
402,12,1,295.88,3,0,0
403,1,1,174.09,1,11.85,140.42
403,2,1,124.32,1,0,0
403,3,1,165.01,1,0,0
403,4,1,250.24,1,13.23,175.03
403,5,0,0,0,24.88,619.01
403,6,0,0,0,0,0
403,7,0,0,0,25.42,646.18
403,8,0,0,0,0,0
403,9,0,0,0,0,0
403,10,0,0,0,0,0
403,11,0,0,0,8.7,75.69
403,12,0,0,0,16.17,261.47
404,1,1,287.98,2,1.08,1.17
404,2,1,276.1,2,0,0
404,3,1,406.18,2,0,0
404,4,1,300.09,2,0,0
404,5,1,396.32,2,0,0
404,6,1,325.99,2,0,0
404,7,1,286.48,4,25.62,656.38
404,8,1,383.02,4,0,0
404,9,1,275.45,3,55.17,3043.73
404,10,1,425.12,2,0,0
404,11,1,283.82,4,0,0
404,12,1,328.87,3,0,0
405,1,1,257.67,3,44.39,1970.47
405,2,0,0,0,0,0
405,3,0,0,0,27.03,730.62
405,4,0,0,0,0,0
405,5,0,0,0,14.51,210.54
405,6,0,0,0,0,0
405,7,0,0,0,0,0
405,8,0,0,0,0,0
405,9,0,0,0,0,0
405,10,0,0,0,37.21,1384.58
405,11,0,0,0,23.3,542.89
405,12,0,0,0,0,0
406,1,1,277.52,2,41.17,1694.97
406,2,1,215.64,1,0,0
406,3,1,236.1,1,50.01,2501
406,4,1,346.09,3,0,0
406,5,1,259.25,5,0,0
406,6,1,260.28,1,0,0
406,7,1,332.12,1,0,0
406,8,0,0,0,0,0
406,9,0,0,0,0,0
406,10,0,0,0,0,0
406,11,0,0,0,6.68,44.62
406,12,0,0,0,0,0
407,1,1,176.44,1,31.92,1018.89
407,2,1,252.22,1,0,0
407,3,1,316.43,1,0,0
407,4,1,308.93,1,0,0
407,5,1,237.2,1,39.83,1586.43
407,6,0,0,0,0,0
407,7,0,0,0,7.71,59.44
407,8,0,0,0,0,0
407,9,0,0,0,0,0
407,10,0,0,0,18.19,330.88
407,11,0,0,0,13.23,175.03
407,12,0,0,0,0,0
408,1,1,252.61,2,28.52,813.39
408,2,1,369.98,4,33.34,1111.56
408,3,1,305.02,2,0,0
408,4,1,232.21,1,0,0
408,5,1,329.92,1,45.1,2034.01
408,6,1,243.86,2,0,0
408,7,1,242.8,1,32.02,1025.28
408,8,1,306.05,4,52.03,2707.12
408,9,1,285.36,1,0,0
408,10,1,432.29,2,0,0
408,11,1,336.01,5,0,0
408,12,1,331.45,1,0,0
409,1,1,157.89,1,40.41,1632.97
409,2,1,222.22,2,32.47,1054.3
409,3,1,190.67,3,34.64,1199.93
409,4,0,0,0,0,0
409,5,0,0,0,0,0
409,6,0,0,0,0,0
409,7,0,0,0,0,0
409,8,0,0,0,0,0
409,9,0,0,0,3.95,15.6
409,10,0,0,0,0,0
409,11,0,0,0,0,0
409,12,0,0,0,30.65,939.42
410,1,1,112.89,1,0,0
410,2,0,0,0,0,0
410,3,0,0,0,0,0
410,4,0,0,0,53.91,2906.29
410,5,0,0,0,0,0
410,6,0,0,0,0,0
410,7,0,0,0,0,0
410,8,0,0,0,0,0
410,9,0,0,0,0,0
410,10,0,0,0,24.05,578.4
410,11,1,134.61,1,0,0
410,12,1,289.49,3,32.71,1069.94
411,1,1,262.02,4,0,0
411,2,1,222.2,1,0,0
411,3,1,237.11,1,0,0
411,4,1,357.91,2,37.73,1423.55
411,5,1,445.73,5,17.14,293.78
411,6,1,273.68,2,0,0
411,7,1,288,2,0,0
411,8,1,287.06,2,0,0
411,9,1,206.49,1,0,0
411,10,1,178.71,1,0,0
411,11,1,277.92,3,49.02,2402.96
411,12,1,264.92,1,0,0
412,1,1,310.27,2,0,0
412,2,1,415.89,3,0,0
412,3,1,248.85,2,42.48,1804.55
412,4,1,336.65,4,11.55,133.4
412,5,1,310.99,5,0,0
412,6,1,213.12,1,0,0
412,7,0,0,0,8.32,69.22
412,8,0,0,0,0,0
412,9,0,0,0,0,0
412,10,0,0,0,0,0
412,11,0,0,0,0,0
412,12,0,0,0,0,0
413,1,1,139.48,1,29.33,860.25
413,2,1,145.5,1,55.28,3055.88
413,3,1,243.44,1,0,0
413,4,1,183.57,2,0,0
413,5,1,208.52,1,11.2,125.44
413,6,1,300.2,4,0,0
413,7,1,302.56,2,37.2,1383.84
413,8,1,381.09,3,0,0
413,9,1,310.15,3,39.1,1528.81
413,10,0,0,0,54.39,2958.27
413,11,1,88.99,1,0,0
413,12,1,202.75,4,0,0
414,1,1,166.94,1,0,0
414,2,0,0,0,48.11,2314.57
414,3,0,0,0,0,0
414,4,0,0,0,0,0
414,5,0,0,0,0,0
414,6,0,0,0,0,0
414,7,0,0,0,0,0
414,8,0,0,0,0,0
414,9,0,0,0,0,0
414,10,0,0,0,0,0
414,11,0,0,0,0,0
414,12,0,0,0,0,0
415,1,1,157.15,4,0,0
415,2,1,194.9,2,0,0
415,3,1,329.1,2,0,0
415,4,1,230.31,2,35.45,1256.7
